Table Names,고유 ID,주문 번호,주문 일자,배송 일자,배송 방법,고객번호,고객명,고객 세그먼트,시군구,시도,국가,지역,제품 코드,제품 대분류,제품 중분류,제품명,매출,수량,할인율,수익,반품?,관리자
영업 실적 2020년.xlsx/영업 실적 2020년,6546,IN-2020-38195,2020-03-22,2020-03-26,표준 배송,GR-14560,권진아,기업 고객,완도군,전라남도,대한민국,호남,OFF-EN-10003537,사무용품,봉투,"GlobeWeis Manila Envelope, Set of 50",92753.496,4,0.17,14417.496,,정신
영업 실적 2020년.xlsx/영업 실적 2020년,6547,IN-2020-42213,2020-11-13,2020-11-17,표준 배송,TC-21535,구대호,홈 오피스,양천구,서울특별시,대한민국,수도권,TEC-PH-10003556,사무기기,전화기,"Samsung Speaker Phone, VoIP",377389.8,3,0,132008.4,,김성식
영업 실적 2020년.xlsx/영업 실적 2020년,6552,ID-2020-46700,2020-10-03,2020-10-08,표준 배송,PS-19045,정동인,홈 오피스,성북구,서울특별시,대한민국,수도권,OFF-FA-10001045,사무용품,파스너,"Stockwell Staples, 12 Pack",18066.24,2,0.1,-416.16,,김성식
영업 실적 2020년.xlsx/영업 실적 2020년,6561,IN-2020-72796,2020-06-10,2020-06-14,표준 배송,CD-12280,권시진,소비자,계양구,인천광역시,대한민국,수도권,OFF-EN-10002806,사무용품,봉투,"GlobeWeis Peel and Seal, Recycled",61781.4,3,0,29008.8,,김성식
영업 실적 2020년.xlsx/영업 실적 2020년,6562,IN-2020-72796,2020-06-10,2020-06-14,표준 배송,CD-12280,권시진,소비자,계양구,인천광역시,대한민국,수도권,OFF-PA-10003455,사무용품,종이,"Green Bar Memo Slips, Recycled",34394.4,2,0,10954.8,,김성식
영업 실적 2020년.xlsx/영업 실적 2020년,6563,IN-2020-63619,2020-01-16,2020-01-20,표준 배송,CC-12610,남별빛,기업 고객,서귀포시,제주특별자치도,대한민국,호남,OFF-LA-10000195,사무용품,라벨,"Novimex File Folder Labels, Laser Printer Compatible",33660,4,0,244.8,,정신
영업 실적 2020년.xlsx/영업 실적 2020년,6564,IN-2020-64396,2020-06-24,2020-06-30,표준 배송,AB-10255,김희준,홈 오피스,광명시,경기도,대한민국,수도권,TEC-CO-10001407,사무기기,복사기,"Canon Ink, Digital",539012.88,4,0.1,89804.88,,김성식
영업 실적 2020년.xlsx/영업 실적 2020년,6565,IN-2020-64396,2020-06-24,2020-06-30,표준 배송,AB-10255,김희준,홈 오피스,광명시,경기도,대한민국,수도권,OFF-LA-10004848,사무용품,라벨,"Avery Legal Exhibit Labels, 5000 Label Set",96913.26,9,0.1,35499.06,,김성식
영업 실적 2020년.xlsx/영업 실적 2020년,6566,IN-2020-64396,2020-06-24,2020-06-30,표준 배송,AB-10255,김희준,홈 오피스,광명시,경기도,대한민국,수도권,FUR-FU-10001129,가구,가구류,"Deflect-O Stacking Tray, Black",93085.2,4,0.1,5079.6,,김성식
영업 실적 2020년.xlsx/영업 실적 2020년,6567,IN-2020-68218,2020-10-30,2020-11-03,표준 배송,GK-14620,우보민,기업 고객,장수군,전라북도,대한민국,호남,OFF-ST-10002240,사무용품,수납용품,"Fellowes Shelving, Blue",117993.6,2,0,32986.8,,정신
영업 실적 2020년.xlsx/영업 실적 2020년,6568,IN-2020-68218,2020-10-30,2020-11-03,표준 배송,GK-14620,우보민,기업 고객,장수군,전라북도,대한민국,호남,OFF-ST-10001124,사무용품,수납용품,"Fellowes Trays, Wire Frame",230356.8,4,0,29865.6,,정신
영업 실적 2020년.xlsx/영업 실적 2020년,6569,IN-2020-68218,2020-10-30,2020-11-03,표준 배송,GK-14620,우보민,기업 고객,장수군,전라북도,대한민국,호남,OFF-PA-10003381,사무용품,종이,"Eaton Cards & Envelopes, Multicolor",95043.6,2,0,23745.6,,정신
영업 실적 2020년.xlsx/영업 실적 2020년,6570,IN-2020-68218,2020-10-30,2020-11-03,표준 배송,GK-14620,우보민,기업 고객,장수군,전라북도,대한민국,호남,FUR-CH-10000825,가구,의자,"SAFCO Chairmat, Red",183049.2,3,0,71328.6,,정신
영업 실적 2020년.xlsx/영업 실적 2020년,6571,ID-2020-31468,2020-11-20,2020-11-26,표준 배송,HA-14920,도현윤,소비자,서구,대전광역시,대한민국,충청,OFF-LA-10003678,사무용품,라벨,"Hon Round Labels, 5000 Label Set",45303.3,7,0.1,-5033.7,,금나나
영업 실적 2020년.xlsx/영업 실적 2020년,6578,ID-2020-29032,2020-07-21,2020-07-25,표준 배송,EB-13930,고영아,소비자,동구,인천광역시,대한민국,수도권,OFF-FA-10003332,사무용품,파스너,"Accos Push Pins, 12 Pack",15082.74,2,0.47,-339.66,,김성식
영업 실적 2020년.xlsx/영업 실적 2020년,6579,ID-2020-29032,2020-07-21,2020-07-25,표준 배송,EB-13930,고영아,소비자,동구,인천광역시,대한민국,수도권,FUR-CH-10003232,가구,의자,"Harbour Creations Executive Leather Armchair, Adjustable",2105043.768,6,0.27,144012.168,,김성식
영업 실적 2020년.xlsx/영업 실적 2020년,6580,ID-2020-29032,2020-07-21,2020-07-25,표준 배송,EB-13930,고영아,소비자,동구,인천광역시,대한민국,수도권,OFF-ST-10002714,사무용품,수납용품,"Eldon Box, Industrial",45462.42,5,0.17,13026.42,,김성식
영업 실적 2020년.xlsx/영업 실적 2020년,6581,ID-2020-29032,2020-07-21,2020-07-25,표준 배송,EB-13930,고영아,소비자,동구,인천광역시,대한민국,수도권,OFF-BI-10004986,사무용품,바인더,"Ibico 3-Hole Punch, Recycled",78251.238,3,0.17,28220.238,,김성식
영업 실적 2020년.xlsx/영업 실적 2020년,6582,ID-2020-29032,2020-07-21,2020-07-25,표준 배송,EB-13930,고영아,소비자,동구,인천광역시,대한민국,수도권,OFF-BI-10001286,사무용품,바인더,"Ibico Hole Reinforcements, Durable",14375.268,2,0.17,482.868,,김성식
영업 실적 2020년.xlsx/영업 실적 2020년,6583,ID-2020-77710,2020-08-14,2020-08-18,빠른 배송,VB-21745,박순호,기업 고객,장수군,전라북도,대한민국,호남,FUR-CH-10002412,가구,의자,"Hon Bag Chairs, Black",127237.248,4,0.27,-45346.752,,정신
영업 실적 2020년.xlsx/영업 실적 2020년,6584,ID-2020-77710,2020-08-14,2020-08-18,빠른 배송,VB-21745,박순호,기업 고객,장수군,전라북도,대한민국,호남,FUR-FU-10003939,가구,가구류,"Tenex Photo Frame, Duo Pack",193223.7,5,0.27,23699.7,,정신
영업 실적 2020년.xlsx/영업 실적 2020년,6587,IN-2020-35171,2020-09-20,2020-09-27,표준 배송,AR-10345,서정진,기업 고객,용인시,경기도,대한민국,수도권,OFF-ST-10000344,사무용품,수납용품,"Fellowes Box, Industrial",55520.64,3,0.1,10446.84,,김성식
영업 실적 2020년.xlsx/영업 실적 2020년,6588,IN-2020-35171,2020-09-20,2020-09-27,표준 배송,AR-10345,서정진,기업 고객,용인시,경기도,대한민국,수도권,OFF-EN-10004473,사무용품,봉투,"Ames Interoffice Envelope, with clear poly window",44669.88,1,0.1,-2484.72,,김성식
영업 실적 2020년.xlsx/영업 실적 2020년,6589,IN-2020-35171,2020-09-20,2020-09-27,표준 배송,AR-10345,서정진,기업 고객,용인시,경기도,대한민국,수도권,OFF-EN-10000219,사무용품,봉투,"Jiffy Clasp Envelope, Recycled",40318.56,6,0.1,8004.96,,김성식
영업 실적 2020년.xlsx/영업 실적 2020년,6590,IN-2020-35171,2020-09-20,2020-09-27,표준 배송,AR-10345,서정진,기업 고객,용인시,경기도,대한민국,수도권,FUR-CH-10004049,가구,의자,"SAFCO Bag Chairs, Set of Two",94902.84,2,0.1,30520.44,,김성식
영업 실적 2020년.xlsx/영업 실적 2020년,6591,IN-2020-35171,2020-09-20,2020-09-27,표준 배송,AR-10345,서정진,기업 고객,용인시,경기도,대한민국,수도권,OFF-FA-10003782,사무용품,파스너,"Advantus Paper Clips, Bulk Pack",77497.56,6,0.1,6811.56,,김성식
영업 실적 2020년.xlsx/영업 실적 2020년,6601,ID-2020-51803,2020-05-31,2020-06-02,특급 배송,AB-10060,배명희,홈 오피스,함평군,전라남도,대한민국,호남,OFF-FA-10004659,사무용품,파스너,"Stockwell Thumb Tacks, 12 Pack",28024.704,4,0.47,-7960.896,,정신
영업 실적 2020년.xlsx/영업 실적 2020년,6603,IN-2020-48275,2020-07-19,2020-07-24,표준 배송,MG-18145,송예경,소비자,서구,대전광역시,대한민국,충청,FUR-BO-10002738,가구,책장,"Sauder Corner Shelving, Mobile",76408.2,1,0.5,-71848.8,,금나나
영업 실적 2020년.xlsx/영업 실적 2020년,6617,ID-2020-72579,2020-07-15,2020-07-19,표준 배송,JL-15175,박선희,홈 오피스,안양시,경기도,대한민국,수도권,OFF-FA-10000838,사무용품,파스너,"Stockwell Push Pins, Assorted Sizes",6389.892,1,0.47,-5574.708,,김성식
영업 실적 2020년.xlsx/영업 실적 2020년,6624,ID-2020-55226,2020-06-23,2020-06-29,표준 배송,ML-18265,유일,소비자,서구,인천광역시,대한민국,수도권,FUR-FU-10001343,가구,가구류,"Eldon Stacking Tray, Erganomic",89709.408,4,0.27,-7476.192,,김성식
영업 실적 2020년.xlsx/영업 실적 2020년,6637,IN-2020-63213,2020-08-27,2020-08-29,특급 배송,SC-20020,성재민,소비자,충주시,충청북도,대한민국,충청,FUR-FU-10002525,가구,가구류,"Deflect-O Door Stop, Erganomic",260528.4,6,0,122277.6,,금나나
영업 실적 2020년.xlsx/영업 실적 2020년,6638,IN-2020-32588,2020-09-13,2020-09-19,표준 배송,GB-14530,조정헌,기업 고객,북구,부산광역시,대한민국,영남,TEC-CO-10002911,사무기기,복사기,"Hewlett Wireless Fax, Laser",4537187.46,13,0.1,453372.66,,최진수
영업 실적 2020년.xlsx/영업 실적 2020년,6640,IN-2020-41436,2020-07-07,2020-07-12,빠른 배송,SC-20575,백재선,소비자,완도군,전라남도,대한민국,호남,OFF-EN-10002924,사무용품,봉투,"GlobeWeis Interoffice Envelope, Security-Tint",51224.4,1,0,3060,,정신
영업 실적 2020년.xlsx/영업 실적 2020년,6651,IN-2020-42276,2020-11-17,2020-11-22,빠른 배송,EH-13990,차성종,소비자,북구,광주광역시,대한민국,호남,FUR-CH-10004065,가구,의자,"SAFCO Bag Chairs, Adjustable",423748.8,8,0,67564.8,,정신
영업 실적 2020년.xlsx/영업 실적 2020년,6652,IN-2020-78816,2020-08-05,2020-08-12,표준 배송,JH-15985,양일권,소비자,성남시,경기도,대한민국,수도권,OFF-EN-10000657,사무용품,봉투,"Jiffy Peel and Seal, with clear poly window",129713.4,6,0.1,33139.8,,김성식
영업 실적 2020년.xlsx/영업 실적 2020년,6657,ID-2020-72593,2020-06-05,2020-06-09,표준 배송,KE-16420,조다혜,기업 고객,음성군,충청북도,대한민국,충청,OFF-FA-10001621,사무용품,파스너,"Accos Rubber Bands, 12 Pack",26127.198,3,0.47,-15825.402,,금나나
영업 실적 2020년.xlsx/영업 실적 2020년,6666,IN-2020-50837,2020-11-12,2020-11-19,표준 배송,TS-21085,오영민,소비자,수영구,부산광역시,대한민국,영남,FUR-CH-10004580,가구,의자,"Office Star Bag Chairs, Adjustable",86269.356,2,0.27,4689.756,,최진수
영업 실적 2020년.xlsx/영업 실적 2020년,6667,IN-2020-41933,2020-07-01,2020-07-07,표준 배송,KW-16570,손보민,소비자,강서구,서울특별시,대한민국,수도권,TEC-CO-10004125,사무기기,복사기,"Sharp Ink, Laser",253796.4,2,0,5018.4,,김성식
영업 실적 2020년.xlsx/영업 실적 2020년,6668,ID-2020-58096,2020-03-11,2020-03-12,특급 배송,MT-18070,전정한,홈 오피스,중구,인천광역시,대한민국,수도권,FUR-FU-10002722,가구,가구류,"Tenex Photo Frame, Erganomic",185289.12,4,0.1,-4186.08,,김성식
영업 실적 2020년.xlsx/영업 실적 2020년,6669,ID-2020-58096,2020-03-11,2020-03-12,특급 배송,MT-18070,전정한,홈 오피스,중구,인천광역시,대한민국,수도권,OFF-BI-10001266,사무용품,바인더,"Acco 3-Hole Punch, Economy",82950.48,3,0.1,4553.28,,김성식
영업 실적 2020년.xlsx/영업 실적 2020년,6670,ID-2020-58096,2020-03-11,2020-03-12,특급 배송,MT-18070,전정한,홈 오피스,중구,인천광역시,대한민국,수도권,TEC-PH-10001362,사무기기,전화기,"Cisco Office Telephone, Cordless",458871.48,6,0.1,71291.88,,김성식
영업 실적 2020년.xlsx/영업 실적 2020년,6671,ID-2020-46714,2020-09-12,2020-09-18,표준 배송,DD-13570,윤소진,소비자,은평구,서울특별시,대한민국,수도권,OFF-LA-10004848,사무용품,라벨,"Avery Legal Exhibit Labels, 5000 Label Set",59224.77,9,0.45,-2189.43,,김성식
영업 실적 2020년.xlsx/영업 실적 2020년,6672,ID-2020-46714,2020-09-12,2020-09-18,표준 배송,DD-13570,윤소진,소비자,은평구,서울특별시,대한민국,수도권,FUR-CH-10002626,가구,의자,"Hon Steel Folding Chair, Adjustable",449338.05,7,0.25,143674.65,,김성식
영업 실적 2020년.xlsx/영업 실적 2020년,6673,ID-2020-79257,2020-10-29,2020-10-31,빠른 배송,KD-16270,우정흠,소비자,동구,광주광역시,대한민국,호남,OFF-ST-10001719,사무용품,수납용품,"Tenex Trays, Industrial",138901.662,3,0.17,-23492.538,,정신
영업 실적 2020년.xlsx/영업 실적 2020년,6674,ID-2020-79257,2020-10-29,2020-10-31,빠른 배송,KD-16270,우정흠,소비자,동구,광주광역시,대한민국,호남,OFF-AR-10002665,사무용품,필기구,"Binney & Smith Markers, Easy-Erase",18138.456,1,0.27,-5239.944,,정신
영업 실적 2020년.xlsx/영업 실적 2020년,6675,ID-2020-79257,2020-10-29,2020-10-31,빠른 배송,KD-16270,우정흠,소비자,동구,광주광역시,대한민국,호남,TEC-MA-10000606,사무기기,전산기기,"Okidata Printer, White",903864.024,4,0.17,108876.024,,정신
영업 실적 2020년.xlsx/영업 실적 2020년,6680,ID-2020-48968,2020-10-14,2020-10-14,당일 배송,FO-14305,오승리,소비자,광진구,서울특별시,대한민국,수도권,FUR-CH-10002061,가구,의자,"Harbour Creations Executive Leather Armchair, Red",485377.2,1,0,116463.6,,김성식
영업 실적 2020년.xlsx/영업 실적 2020년,6688,IN-2020-31356,2020-02-27,2020-03-02,표준 배송,CM-12445,남산,소비자,청양군,충청남도,대한민국,충청,OFF-SU-10003527,사무용품,일반 사무용품,"Elite Ruler, Easy Grip",55049.4,7,0.5,-28702.8,Yes,금나나
영업 실적 2020년.xlsx/영업 실적 2020년,6693,IN-2020-48870,2020-11-19,2020-11-26,표준 배송,KC-16540,윤원석,소비자,강릉시,강원도,대한민국,강원,OFF-BI-10000439,사무용품,바인더,"Acco Hole Reinforcements, Economy",11276.712,2,0.17,2708.712,,박진석
영업 실적 2020년.xlsx/영업 실적 2020년,6710,ID-2020-72663,2020-08-26,2020-08-31,빠른 배송,CL-11890,남희창,소비자,부평구,인천광역시,대한민국,수도권,OFF-BI-10003784,사무용품,바인더,"Ibico Index Tab, Economy",37163.7,7,0.5,-3105.9,,김성식
영업 실적 2020년.xlsx/영업 실적 2020년,6711,ID-2020-72663,2020-08-26,2020-08-31,빠른 배송,CL-11890,남희창,소비자,부평구,인천광역시,대한민국,수도권,OFF-AP-10000981,사무용품,가전,"Hoover Coffee Grinder, Red",70165.8,2,0.5,-40728.6,,김성식
영업 실적 2020년.xlsx/영업 실적 2020년,6712,ID-2020-72663,2020-08-26,2020-08-31,빠른 배송,CL-11890,남희창,소비자,부평구,인천광역시,대한민국,수도권,OFF-FA-10001718,사무용품,파스너,"Accos Staples, Assorted Sizes",12852,3,0.5,-7252.2,,김성식
영업 실적 2020년.xlsx/영업 실적 2020년,6713,ID-2020-72663,2020-08-26,2020-08-31,빠른 배송,CL-11890,남희창,소비자,부평구,인천광역시,대한민국,수도권,TEC-CO-10000172,사무기기,복사기,"Hewlett Ink, Digital",302572.8,4,0.5,-60588,,김성식
영업 실적 2020년.xlsx/영업 실적 2020년,6714,ID-2020-72663,2020-08-26,2020-08-31,빠른 배송,CL-11890,남희창,소비자,부평구,인천광역시,대한민국,수도권,OFF-SU-10001762,사무용품,일반 사무용품,"Stiletto Shears, Easy Grip",76056.3,3,0.5,-27402.3,,김성식
영업 실적 2020년.xlsx/영업 실적 2020년,6715,IN-2020-75288,2020-05-08,2020-05-11,특급 배송,EG-13900,오혁수,소비자,홍천군,강원도,대한민국,강원,FUR-FU-10000729,가구,가구류,"Eldon Clock, Durable",382347,7,0,126163.8,,박진석
영업 실적 2020년.xlsx/영업 실적 2020년,6718,ID-2020-53266,2020-03-18,2020-03-20,특급 배송,ME-17725,안솔길,소비자,안산시,경기도,대한민국,수도권,OFF-AR-10001134,사무용품,필기구,"Boston Pens, Easy-Erase",39905.46,3,0.1,-27.54,,김성식
영업 실적 2020년.xlsx/영업 실적 2020년,6722,IN-2020-74588,2020-10-20,2020-10-24,표준 배송,OT-18730,최유인,소비자,거창군,경상남도,대한민국,영남,OFF-ST-10004847,사무용품,수납용품,"Tenex File Cart, Blue",902136.96,8,0.17,315106.56,,최진수
영업 실적 2020년.xlsx/영업 실적 2020년,6723,IN-2020-74588,2020-10-20,2020-10-24,표준 배송,OT-18730,최유인,소비자,거창군,경상남도,대한민국,영남,TEC-CO-10000794,사무기기,복사기,"Hewlett Wireless Fax, High-Speed",1794703.77,5,0.07,636799.77,,최진수
영업 실적 2020년.xlsx/영업 실적 2020년,6724,IN-2020-74588,2020-10-20,2020-10-24,표준 배송,OT-18730,최유인,소비자,거창군,경상남도,대한민국,영남,FUR-BO-10004665,가구,책장,"Bush Classic Bookcase, Mobile",1181576.16,3,0.07,444605.76,,최진수
영업 실적 2020년.xlsx/영업 실적 2020년,6725,IN-2020-74588,2020-10-20,2020-10-24,표준 배송,OT-18730,최유인,소비자,거창군,경상남도,대한민국,영남,OFF-LA-10002992,사무용품,라벨,"Novimex Removable Labels, 5000 Label Set",16007.166,3,0.47,-13919.634,,최진수
영업 실적 2020년.xlsx/영업 실적 2020년,6726,IN-2020-74588,2020-10-20,2020-10-24,표준 배송,OT-18730,최유인,소비자,거창군,경상남도,대한민국,영남,OFF-ST-10003154,사무용품,수납용품,"Fellowes Shelving, Industrial",98747.424,2,0.17,-2416.176,,최진수
영업 실적 2020년.xlsx/영업 실적 2020년,6727,IN-2020-74588,2020-10-20,2020-10-24,표준 배송,OT-18730,최유인,소비자,거창군,경상남도,대한민국,영남,FUR-CH-10004447,가구,의자,"Harbour Creations Rocking Chair, Set of Two",444794.256,4,0.27,-152395.344,,최진수
영업 실적 2020년.xlsx/영업 실적 2020년,6732,ID-2020-28822,2020-09-05,2020-09-10,빠른 배송,MC-18100,정희성,소비자,서초구,서울특별시,대한민국,수도권,TEC-MA-10003101,사무기기,전산기기,"Panasonic Printer, Red",968086.08,4,0.1,-107565.12,,김성식
영업 실적 2020년.xlsx/영업 실적 2020년,6733,ID-2020-28822,2020-09-05,2020-09-10,빠른 배송,MC-18100,정희성,소비자,서초구,서울특별시,대한민국,수도권,OFF-BI-10002287,사무용품,바인더,"Acco Index Tab, Clear",22142.16,3,0.1,6352.56,,김성식
영업 실적 2020년.xlsx/영업 실적 2020년,6734,ID-2020-56773,2020-06-25,2020-06-28,특급 배송,RM-19375,정준서,소비자,강남구,서울특별시,대한민국,수도권,TEC-AC-10001254,사무기기,악세사리,"Enermax Memory Card, Programmable",375900.804,6,0.47,-56844.396,,김성식
